"while True :
A = 0
A = 0
A = 0
A , B = map ( int , input ( ) . split ( ) )
if A == B == 0 :
break
if A < B :
A = B
A = B
A = B
while True :
A = B % C
A = B
A = B
A += 1
if A == 0 :
break
print ( A , B )
",0197,groupB,gem19
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == B == 0 :
break
A = 0
if A < B :
A , B = B , A
while A != 0 :
A = A % B
A , B = B , A
A += 1
print ( A , B )
",0197,groupB,mio0103
"while True :
A , B = map ( int , input ( ) . split ( ) )
if ( A , B ) == ( 0 , 0 ) :
break
if A >= B :
pass
A = B
A = B
A = B
A = 0
while True :
if A == 0 :
break
A %= B
A = B
A = B
A = B
A += 1
print ( A , B )
",0197,groupB,oreo0320
"if A >= B :
A = B
A = B
A = B
A = B
A = 0
while A != 0 :
A = A % B
A , B = B , A
A += 1
print ( A , B )
while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
Euclidean ( A , B )
",0197,groupB,kinako_shinonome
"A = 0
print ( A , B )
while 1 :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 : 
    break
gcd ( A , B ) if A > B else gcd ( B , A )
",0197,groupB,obrm2k
"while True :
A , B = [ int ( C ) for C in input ( ) . split ( ) ]
if A == 0 and B == 0 :
break
if A < B :
A , B = B , A
A = 0
while A > 0 :
A , B = B , A % B
A += 1
print ( A , B )
",0197,groupB,blue2020
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
if A >= B :
A , B = C , D
A , B = C , D
A = 0
while True :
if A != 0 :
A = A % B
A , B = B , A
A += 1
break
print ( A , B )
",0197,groupB,Aliceandkumasan
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
if A < B :
A , B = B , A
A = 0
while True :
A = A + 1
A = A % B
if A == 0 :
break
A , B = B , A
print ( A , B )
",0197,groupB,kyk_hm_99
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
if A < B : 
    ( A , B ) = ( B , A )
A = 1
while True :
A = B % C
if A == 0 :
break
A += 1
A = B
A = B
print ( A , B )
",0197,groupB,iori125
"A = 0
while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
if A < B :
A , B = B , A
while True :
if A == 0 :
break
A = A % B
A , B = B , A
A += 1
print ( A , B )
A = 0
",0197,groupB,moeknm
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A <= B :
A , B = B , A
if A == B == 0 :
break
A = 0
while True :
if A == 0 :
break
A = A % B
A , B = B , A
A += 1
print ( A , B )
",0197,groupB,snoopea
"while True :
A = 0
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
if A < B :
A , B = B , A
while True :
if A == 0 :
print ( A , B )
break
A = A % B
A , B = B , A
A = A + 1
",0197,groupB,yuko0828
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == B == 0 : 
    break
A = 0
A , B = max ( A , B ) , min ( A , B )
while A != 0 :
A , B = B , A % B 
 C += 1
print ( A , B )
",0197,groupB,artms007
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == B == 0 :
break
if A < B : 
    A , B = B , A
A = 0
while A > 0 :
A , B , C = B , A % B , C + 1
print ( A , B )
",0197,groupB,mmk20
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
if A < B :
A , B = B , A
A = 1
while A % B != 0 :
A , B = B , A % B
A += 1
print ( A , B )
",0197,groupB,yui_k
"A = 0
while A != 0 :
A = B % C
A , B = B , C
A += 1
return [ A , B ]
while True :
A , B = list ( map ( int , input ( ) . split ( ) ) )
if A == 0 : 
    break
if A < B : 
    A , B = B , A
A = gcd ( B , C )
print ( * A )
",0197,groupB,ysk18_
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == B == 0 :
break
A = 0
if A < B :
A , B = B , A
while A != 0 :
A = A % B
A , B = B , A
A += 1
print ( A , B )
",0197,groupB,shioshiooshio
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
A = 0
while True :
if A == 0 :
break
if A < B :
A , B = B , A
A = A % B
A , B = B , A
A += 1
print ( A , B )
",0197,groupB,HARU55
"while True :
A , B = map ( int , input ( ) . split ( ) )
if ( A , B ) == ( 0 , 0 ) :
break
A = max ( B , C )
A = min ( B , C )
A = 0
while A != 0 :
A %= B
A , B = B , A
A += 1
print ( A , B )
",0197,groupB,Will25
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
A = max ( B , C )
A = min ( B , C )
count = 0
while True :
count += 1
A = B % C
A , B = B , C
if A == 0 :
break
print ( A , count )
",0197,groupB,tamamii20
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
A = 0
if A >= B :
A = B
A = B
while True :
A = A % B
A , B = B , A
A += 1
if A == 0 :
A = B
break
A = B
A = B
while True :
A = A % B
A , B = B , A
A += 1
if A == 0 :
A = B
break
print ( A , B )
",0197,groupB,ym09rr6
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
if A >= B :
A = B
A = B
A = B
A = B
A = 0
while A != 0 :
A = A % B
A , B = B , A
A += 1
print ( A , B )
",0197,groupB,kfwh87
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
A = max ( B , C )
A = min ( B , C )
A = 0
while True :
A += 1
A = B % C
A , B = B , C
if A == 0 :
break
print ( A , B )
",0197,groupB,meika
"while True :
try :
A = list ( map ( int , input ( ) . split ( ) ) )
if A [ 0 ] == 0 and A [ 1 ] == 0 :
break
break
A . sort ( reverse = True )
A = B [ 0 ]
A = B [ 1 ]
A = 0
while A != 0 :
A += 1
A = A % B
A , B = B , A
print ( A , B )
",0197,groupB,Nakada065
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A + B == 0 :
break
A = 0
if A < B :
A , B = B , A
while A != 0 :
A += 1
A = B % C
A = B
A = B
print ( A , B )
",0197,groupB,Pooh0514
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
count = 0
if A > B :
A , B = B , A
while A != 0 :
A = A % B
A , B = B , A
count += 1
print ( A , count )
",0197,groupB,udonman
"A = 0
while A != 0 :
A = B % C
A , B = B , C
A += 1
return [ A , B ]
while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
if A < B :
A , B = B , A
print ( * gcd ( A , B ) )
",0197,groupB,yuzukosyo
"while 1 :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
if A < B :
( A , B ) = ( B , A )
A = 0
while 1 :
if A == 0 :
print ( A , B )
break
A += 1
A = B % C
A = B
( A , B ) = ( B , A )
",0197,groupB,phantom_0422
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
A = 0
while True :
if A == 0 :
break
A , B = B , A
A %= B
A , B = B , A
A += 1
print ( A , B )
",0197,groupB,Nanairo0716
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
if A < B :
A , B = B , A
A = 0
while True :
if A == 0 :
break
A = A % B
A , B = B , A
A += 1
print ( A , B )
",0197,groupB,hoshitaro32
"while True :
A , B = map ( int , input ( ) . split ( ) )
count = 0
if A == 0 and B == 0 :
break
A , B = B , A
while True :
if A == 0 :
break
A = A % B
A , B = B , A
count += 1
print ( A , count )
",0197,groupB,lisa_06
"while True :
A , B = [ int ( C ) for C in input ( ) . split ( ) ]
if A == 0 and B == 0 :
break
if A < B :
A , B = B , A
A = 0
while A > 0 :
A , B = B , A % B
A += 1
print ( A , B )
",0197,groupB,miyu777
"for A in range ( 1000 ) :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
if A > B :
A , B = B , A
A , B = A , B
count = 0
for A in range ( 1000 ) :
if A == 0 :
break
A = A % B
A , B = B , A
count += 1
print ( A . format ( B , count ) )
",0197,groupB,prprpr
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 :
break
if A <= B :
A , B = C , D
A , B = C , D
A = 0
while A != 0 :
A += 1
A %= B
A , B = B , A
return ( A , B )
print ( c ( A , B , C ) [ 0 ] , c ( A , B , C ) [ 1 ] )
",0197,groupB,mai0526
"A = 0
while A != 0 :
A = B % C
A = B
A , B = B , A
A += 1
return [ A , B ]
while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 : 
    break
if A < B : 
    A , B = B , A
A = gcd ( B , C )
print ( * A )
",0197,groupB,maple13
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
A = 0
while True :
if A == 0 :
break
if A < B :
A , B = B , A
A = A % B
A , B = B , A
A += 1
print ( A , B )
",0197,groupB,Kunitomo
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A + B == 0 :
break
A = 0
if A < B :
A , B = B , A
while A != 0 :
A += 1
A = B % C
A = B
A = B
print ( A , B )
",0197,groupB,guoguo
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 : 
    break
A = max ( B , C )
A = min ( B , C )
count = 0
while 1 :
count += 1
A = B % C
A , B = B , C
if A == 0 :
break
print ( A , count )
",0197,groupB,kurumi048
"A = 0
while A != 0 :
A = B % C
A , B = B , C
A += 1
return [ A , B ]
while True :
A , B = list ( map ( int , input ( ) . split ( ) ) )
if A == 0 : 
    break
if A < B : 
    A , B = B , A
A = gcd ( B , C )
print ( * A )
",0197,groupB,nabenabe0927
"while True :
count = 0
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
A , B = B , A
while True :
if A == 0 :
break
A = A % B
A , B = B , A
count += 1
print ( A , count )
",0197,groupB,honoka46
"while True :
A , B = [ int ( C ) for C in input ( ) . split ( ) ]
if A == 0 and B == 0 :
break
if A < B :
A , B = B , A
A = 0
while A > 0 :
A , B = B , A % B
A += 1
print ( A , B )
",0197,groupB,mai0321
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
if A < B :
A , B = B , A
A = 0
while A != 0 :
A = B % C
A , B = B , C
A += 1
print ( A , B )
",0197,groupB,Lemon_1127
"A = 0
while True :
if A == 0 :
return ( A , B )
A = A % B
A = B
A = B
A = B
A += 1
while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
if A < B :
A = B
A = B
A = B
A = gozyo ( B , C )
print ( A [ 0 ] , A [ 1 ] )
",0197,groupB,wonka3065
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == B == 0 :
break
A = 0
if A < B :
A , B = B , A
while A != 0 :
A = B % C
A = B
A = B
A += 1
print ( A , B )
",0197,groupB,Hui0946
"A = 0
while A :
print ( A , B )
while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 :
break
gcd ( A , B ) if A > B else gcd ( B , A )
",0197,groupB,kurumin212
"while True :
A , B = map ( int , input ( ) . split ( ) )
A = 0
A = 0
A = 0
if A == 0 and B == 0 :
break
if A >= B :
A = B
A = B
A = B
A = B
while A != 0 :
A , B = B , A % B
A += 1
print ( A , B )
",0197,groupB,ayk_rb_1103
"while True :
A , B = [ int ( C ) for C in input ( ) . split ( ) ]
if A == 0 and B == 0 :
break
if A < B :
A , B = B , A
A = 0
while A > 0 :
A , B = B , A % B
A += 1
print ( A , B )
",0197,groupB,momokai
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
A = 0
while True :
if A == 0 :
break
if A < B :
A , B = B , A
A = A % B
A , B = B , A
A += 1
print ( A , B )
",0197,groupB,kazari
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
if A <= B :
A , B = B , A
A = 1
while True :
A = B % C
if A == 0 :
break
if A != 0 :
A , B = B , C
A += 1
print ( A , B )
",0197,groupB,aoaoaoi
"A = 0
while A != 0 :
A = B % C
A , B = B , C
A += 1
return [ A , B ]
while True :
A , B = list ( map ( int , input ( ) . split ( ) ) )
if A == 0 : 
    break
if A < B :
A , B = B , A
A = gcd ( B , C )
print ( * A )
",0197,groupB,kori21
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
if A >= B :
A , B = C , D
A , B = C , D
A = 0
while True :
if A != 0 :
A = A % B
A , B = B , A
A += 1
break
print ( A , B )
",0197,groupB,m1916075_
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 : 
    break
A = max ( B , C )
A = min ( B , C )
A = 0
while True :
A += 1
A = B % C
A , B = B , C
if A == 0 : 
    break
print ( A , B )
",0197,groupB,akpinee
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
if A < B :
A , B = B , A
A = 0
while True :
A = A % B
A , B = B , A
A = A + 1
if A == 0 :
break
print ( A , B )
",0197,groupB,KA1NA0913
"A = 0
while A != 0 :
A = B % C
A , B = B , C
A += 1
return [ A , B ]
while True :
A , B = list ( map ( int , input ( ) . split ( ) ) )
if A == 0 : 
    break
if A < B : 
    A , B = B , A
A = gcd ( B , C )
print ( * A )
",0197,groupB,blues11
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A < B :
A , B = B , A
count = 0
if A == 0 and B == 0 :
break
while A != 0 :
A = B % C
A = B
A , B = B , A
count += 1
print ( A , count )
",0197,groupB,rt56
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
A = 0
if A < B :
A , B = B , A
while A != 0 :
A += 1
A = B % C
A = B
A = B
print ( A , B )
",0197,groupB,Shion20
"while True :
A = 0
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
if A < B :
A , B = B , A
while True :
if A == 0 :
print ( A , B )
break
A = A % B
A , B = B , A
A = A + 1
",0197,groupB,shoko_a_
"while True :
try :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
if A < B :
A , B = B , A
pass
A = 0
while True :
A = B % C
A = B
A = B
A += 1
if A == 0 :
break
print ( A , B )
pass
",0197,groupB,ucacao33
"while True :
A , B = map ( int , input ( ) . split ( ) )
if A <= B :
A , B = B , A
if A == B == 0 :
break
A = 0
while True :
if A == 0 :
break
A = A % B
A , B = B , A
A += 1
print ( A , B )
",0197,groupB,gon35
"A = 0
print ( A , B )
while True :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 : 
    break
gcd ( A , B ) if A > B else gcd ( B , A )
",0197,groupB,nanako1116
"while 1 :
A , B = map ( int , input ( ) . split ( ) )
if A == 0 and B == 0 :
break
A = max ( B , C )
A = min ( B , C )
A = 0
while 1 :
A += 1
A = B % C
A , B = B , C
if A == 0 :
break
print ( A , B )
",0197,groupB,sabuk421
code,problem_id,group_id,user_id
"A = B % C
return gcd ( B , A ) if A else B
print ( gcd ( * map ( int , input ( ) . split ( ) ) ) )
",ALDS1_1_B,groupB,jakenu0x5e
"if A == 0 :
return A
return calc_gcd ( A , B % A )
if __name__ == A :
A = [ int ( B ) for B in input ( ) . split ( ' ' ) ]
A = calc_gcd ( B [ 0 ] , B [ 1 ] )
print ( A . format ( B ) )
",ALDS1_1_B,groupB,kichi941
"A , B = map ( int , input ( ) . split ( ) )
while A : 
    B , A = A , B % A
print ( A )
",ALDS1_1_B,groupB,cima
"A , B = map ( int , input ( ) . split ( ) )
while ( 1 ) :
if A % B == 0 :
print ( A )
exit ( )
A = B % C
A = B
A = B
",ALDS1_1_B,groupB,novel
"import math
A , B = map ( int , input ( ) . split ( ) )
print ( math . gcd ( A , B ) )
",ALDS1_1_B,groupB,tricom
"A , B = map ( int , input ( ) . split ( ) )
A , B = ( C , D ) if C < D else ( D , C )
while True :
A = B % C
if A == 0 :
break
A , B = C , A
print ( A )
",ALDS1_1_B,groupB,tige
"if A == 0 :
return A
return gcn ( A % B , B )
A = input ( )
A = A . split ( ' ' )
print ( gcn ( int ( A [ 0 ] ) , int ( A [ 1 ] ) ) )
",ALDS1_1_B,groupB,dn6049949
"A , B = map ( int , input ( ) . split ( ) )
while True :
if A < B :
A , B = B , A
A = B % C
if A == 0 :
break
A , B = B , C
print ( A )
",ALDS1_1_B,groupB,KubotaNoriko1230
"A , B = map ( int , input ( ) . split ( ) )
while A > 0 : 
    B , A = A , B % A
print ( A )
",ALDS1_1_B,groupB,pypy
"if A < B :
A , B = B , A
while A > 0 :
A = B % C
A = B
A = B
return A
print ( gcd ( * map ( int , input ( ) . split ( ) ) ) )
",ALDS1_1_B,groupB,bs5lNkJ
"A , B = map ( int , input ( ) . split ( ) )
while A :
A , B = B , A % B
print ( A )
",ALDS1_1_B,groupB,kyuna
"A , B = map ( int , input ( ) . split ( ) )
if A > B :
A , B = B , A
while A :
A , B = B % A , A
print ( A )
",ALDS1_1_B,groupB,ikatakos
"A , B = [ int ( A ) for A in input ( ) . split ( ) ]
if A == 0 :
print ( A )
if A >= B :
gcd ( A , B % A )
gcd ( A , B % A )
gcd ( A , B )
",ALDS1_1_B,groupB,manaka
"if A < B :
A , B = B , A
while A != 0 :
A , B = B , A % B
return A
if __name__ == A :
A , B = list ( map ( int , input ( ) . split ( ) ) )
print ( gcd ( A , B ) )
",ALDS1_1_B,groupB,puyopop
"A = os . environ . get ( B )
if A == B :
sys . stdin = open ( A , B )
while A != 0 :
A = B
A = B % A
A = B
return A
A , B = [ int ( C ) for C in input ( ) . split ( ) ]
print ( gcd ( A , B ) )
",ALDS1_1_B,groupB,RandyWaterhouse
"if A < B :
A , B = B , A
if A == 0 :
return A
return find_gcd ( A , B % A )
if __name__ == A :
A , B = list ( map ( lambda C : int ( C ) , input ( ) . split ( ) ) )
print ( {find_gcd(a, b)} )
",ALDS1_1_B,groupB,yoheikikuta
"if A < B :
A , B = B , A
while A > 0 :
A = B % C
A = B
A = B
print ( A )
A , B = map ( int , input ( ) . split ( ) )
gcd ( A , B )
",ALDS1_1_B,groupB,tsuru_aji
"A , B = map ( int , input ( ) . split ( ) )
A , B = sorted ( list ( map ( int , input ( ) . split ( ) ) ) )
A = B
while 1 :
if A % B == 0 : 
    break
A = B % C
A = B
A = B
print ( A )
",ALDS1_1_B,groupB,bonoron
"A = input ( ) . split ( )
A = int ( B [ 0 ] )
A = int ( B [ 1 ] )
while A :
A , B = B , A % B
print ( A )
",ALDS1_1_B,groupB,Mackie
"2
21
114
if A > B :
A , B = B , A
if A == 0 :
return A
return gcd ( A % B , B )
A , B = [ int ( C ) for C in input ( ) . split ( ) ]
print ( gcd ( A , B ) )
if __name__ == A :
run ( )
",ALDS1_1_B,groupB,y1721
"import sys
import os
import math
A , B = list ( map ( int , input ( ) . split ( ) ) )
if A > B :
A , B = B , A
if A == 0 :
return A
return gcd ( A , B % A )
A = gcd ( B , C )
print ( A )
",ALDS1_1_B,groupB,peroon
"A , B = map ( int , input ( ) . split ( ) )
while A % B != 0 :
A , B = B , A % B
print ( A )
",ALDS1_1_B,groupB,leeav_ten
"A , B = map ( int , input ( ) . split ( ) )
if A < B : 
    A , B = B , A
if A == 0 : 
    return B
return gcd ( A , B % A )
print ( gcd ( A , B ) )
",ALDS1_1_B,groupB,momiji6
"import math
A = list ( map ( int , input ( ) . split ( ) ) )
print ( math . gcd ( A [ 0 ] , A [ 1 ] ) )
",ALDS1_1_B,groupB,meiadayz
"A = input ( ) . split ( )
A = int ( B [ 0 ] )
A = int ( B [ 1 ] )
if A < B :
A = B
A = B
A = B
while A % B != 0 :
A = B
A = B % A
A = B
print ( A )
",ALDS1_1_B,groupB,yreb
"if min ( A , B ) == 0 :
return A
return gdc ( min ( A , B ) , max ( A , B ) % min ( A , B ) )
A = [ int ( B ) for B in input ( ) . split ( ' ' ) ]
print ( gdc ( A [ 0 ] , A [ 1 ] ) )
",ALDS1_1_B,groupB,htkb
"import math
A , B = map ( int , input ( ) . split ( ) )
print ( math . gcd ( A , B ) )
",ALDS1_1_B,groupB,misuta
"while A != 0 :
A , B = B , A % B
return A
A , B = map ( int , input ( ) . split ( ) )
A , B = max ( A , B ) , min ( A , B )
print ( gcd ( A , B ) )
",ALDS1_1_B,groupB,baron2
"A = None
if A >= B :
A = B % C
if A == 0 : 
    return B
A = B % C
if A == 0 : 
    return B
return greatest_common_divisor ( A , B )
A , B = [ int ( C ) for C in input ( ) . split ( ' ' ) ]
print ( greatest_common_divisor ( A , B ) )
",ALDS1_1_B,groupB,mxg7y
"A = sorted ( list ( map ( int , input ( ) . split ( ) ) ) )
while True :
if A [ 1 ] % A [ 0 ] == 0 :
print ( A [ 0 ] )
break
A = B [ 1 ] % B [ 0 ]
A [ 1 ] = A [ 0 ]
A [ 0 ] = B
",ALDS1_1_B,groupB,rockbirds12
"A , B = map ( int , input ( ) . split ( ' ' ) )
while A != 0 :
A , B = B , A % B
print ( A )
",ALDS1_1_B,groupB,zywuwen
"import math
A , B = map ( int , input ( ) . split ( ) )
print ( math . gcd ( A , B ) )
",ALDS1_1_B,groupB,tefu417
"import math
A , B = map ( int , input ( ) . split ( ) )
print ( math . gcd ( A , B ) )
main ( )
",ALDS1_1_B,groupB,halfpennyworths
"A , B = map ( int , input ( ) . split ( ) )
if A < B :
A , B = B , A
while A > 0 :
A , B = B , ( A % B )
print ( A )
",ALDS1_1_B,groupB,shana
"import sys
import math
sys . setrecursionlimit ( 2147483647 )
from heapq import A , B , C
from collections import A
from itertools import A
from collections import A
from collections import A
from operator import A
from itertools import A
A = 10 ** 9 + 7
inf = float ( A )
def I ( ) : return int ( sys . stdin . readline ( ) )
def LI ( ) : return list ( map ( int , sys . stdin . readline ( ) . split ( ) ) )
if A == 0 :
return A
return gcd ( A , B % A )
A , B = LI ( )
print ( gcd ( A , B ) )
",ALDS1_1_B,groupB,nrkt
"import math
A , B = map ( int , input ( ) . split ( ) )
print ( math . gcd ( A , B ) )
",ALDS1_1_B,groupB,nananashi
"if A < B :
A , B = B , A
while A > 0 :
A , B = B , A % B
return A
A , B = map ( int , input ( ) . split ( ) )
print ( gcd ( A , B ) )
",ALDS1_1_B,groupB,rune
"if A == 0 : 
    return B
return gcd ( A , B % A )
A , B = map ( int , input ( ) . split ( ) )
if A < B : 
    A , B = B , A
print ( gcd ( A , B ) )
if __name__ == A :
main ( )
",ALDS1_1_B,groupB,PythonHolic
"A , B = map ( int , input ( ) . split ( ) )
if A > B : 
    A , B = B , A
while True :
if A % B == 0 :
print ( A )
break
A = A % B
if A > B : 
    A , B = B , A
",ALDS1_1_B,groupB,sota1235
"import fractions
A , B = map ( int , input ( ) . split ( ) )
print ( A . gcd ( B , C ) )
",ALDS1_1_B,groupB,soutatahara
"A = list ( map ( int , input ( ) . split ( ) ) )
A . sort ( reverse = True )
A , B = C [ 0 ] , C [ 1 ]
while True :
if A % B == 0 :
print ( A )
exit ( 0 )
A , B = B , A % B
",ALDS1_1_B,groupB,tappinasa
"from enum import A
import sys
import math
A = 2000000000
A = 1000000007
A = 0.000000001
if A < B :
A , B = B , A
if A == 0 :
return A
return calc_gcd ( A , B % A )
A , B = map ( int , input ( ) . split ( ) )
print ( A % ( calc_gcd ( B , C ) ) )
",ALDS1_1_B,groupB,naoto172
"if A == 0 :
return A
return gcd ( A , B % A )
A , B = map ( int , input ( ) . strip ( ) . split ( ) )
print ( gcd ( A , B ) )
",ALDS1_1_B,groupB,Sim0000
"A , B = map ( int , input ( ) . split ( ) )
while A != 0 :
A , B = B , A % B
print ( A )
",ALDS1_1_B,groupB,toyuzuko
"A = list ( map ( int , input ( ) . split ( ) ) )
if A [ 0 ] > A [ 1 ] :
A = B [ 0 ]
A = B [ 1 ]
A = B [ 1 ]
A = B [ 0 ]
A = B [ 1 ]
A = B [ 0 ]
A = B [ 1 ]
A = B % C
while A != 0 :
A = B
A = B % A
A = B
print ( A )
",ALDS1_1_B,groupB,jj1guj
"if A > B :
A = B
A = B
A = B
A = B
if A == 0 :
return A
return gcd ( A , B % A )
A , B = [ int ( C ) for C in input ( ) . split ( ' ' ) ]
print ( gcd ( A , B ) )
",ALDS1_1_B,groupB,Fulltea
"import math
A , B = map ( int , input ( ) . split ( ) )
print ( math . gcd ( A , B ) )
",ALDS1_1_B,groupB,Pure70os
"import math
A , B = map ( int , input ( ) . split ( ) )
print ( math . gcd ( A , B ) )
",ALDS1_1_B,groupB,nagasw0603
"A , B = map ( int , input ( ) . split ( ) )
import math
print ( math . gcd ( A , B ) )
",ALDS1_1_B,groupB,yunakura
"A , B = map ( int , input ( ) . split ( ) )
while True :
if A < B :
A = B
A = B
A = B
A = B % C
if A == 0 :
break
A = B
A = B
print ( A )
",ALDS1_1_B,groupB,proayu33
"A , B = map ( int , input ( ) . split ( ) )
if A < B :
A , B = B , A
while A % B != 0 :
A , B = B , A % B
print ( A )
",ALDS1_1_B,groupB,aaa119
"if A < B :
A , B = B , A
while A > 0 :
A = B % C
A = B
A = B
return A
A , B = map ( int , input ( ) . split ( ) )
print ( gcd ( A , B ) )
",ALDS1_1_B,groupB,myst7
"A , B = map ( int , input ( ) . split ( ) )
if A < B :
A , B = B , A
while A > 0 :
A = B % C
A = B
A = B
print ( A )
",ALDS1_1_B,groupB,roy2020
"import math
A , B = map ( int , input ( ) . split ( ) )
print ( math . gcd ( A , B ) )
",ALDS1_1_B,groupB,decodeco
"import math
A , B = map ( int , ( input ( ) . split ( ) ) )
print ( math . gcd ( A , B ) )
",ALDS1_1_B,groupB,rei089
"A , B = map ( int , input ( ) . split ( ) )
if A > B :
A , B = B , A
while True :
A = B % C
if A == 0 :
break
A = B
A = B
print ( A )
",ALDS1_1_B,groupB,mokomoko58
"from math import A
A , B = map ( int , input ( ) . split ( ) )
print ( gcd ( A , B ) )
",ALDS1_1_B,groupB,mayu_build_01
"import math
A , B = map ( int , input ( ) . split ( ) )
print ( math . gcd ( A , B ) )
",ALDS1_1_B,groupB,sh415
"import fractions
A , B = map ( int , input ( ) . split ( ) )
print ( A . gcd ( B , C ) )
",ALDS1_1_B,groupB,gem19
"A , B = map ( int , input ( ) . split ( ) )
A , B = sorted ( [ A , B ] )
while A % B != 0 :
A , B = B , A % B
print ( A )
",ALDS1_1_B,groupB,jngkk97
"import fractions
A , B = map ( int , input ( ) . split ( ) )
print ( A . gcd ( B , C ) )
",ALDS1_1_B,groupB,mio0103
"import math
A , B = map ( int , input ( ) . split ( ) )
print ( math . gcd ( A , B ) )
",ALDS1_1_B,groupB,oreo0320
"import math
A , B = map ( int , input ( ) . split ( ) )
print ( math . gcd ( A , B ) )
",ALDS1_1_B,groupB,kinako_shinonome
"import math
A , B = map ( int , input ( ) . split ( ) )
print ( math . gcd ( A , B ) )
",ALDS1_1_B,groupB,obrm2k
"from math import A
A , B = map ( int , input ( ) . split ( ) )
print ( gcd ( A , B ) )
",ALDS1_1_B,groupB,blue2020
"import math
from functools import A
return reduce ( math . gcd , A )
A , B = map ( int , input ( ) . split ( ) )
A = 0
if A < B :
A = B
A = B
A = B
A = B % C
A = ( gcd ( B , C ) )
print ( A )
",ALDS1_1_B,groupB,Aliceandkumasan
"A , B = map ( int , input ( ) . split ( ) )
if A > B :
A , B = B , A
while A % B != 0 :
A , B = B , A % B
print ( A )
",ALDS1_1_B,groupB,kyk_hm_99
"import fractions
A , B = map ( int , input ( ) . split ( ) )
print ( A . gcd ( B , C ) )
",ALDS1_1_B,groupB,moeknm
"import fractions
A , B = map ( int , input ( ) . split ( ) )
print ( A . gcd ( B , C ) )
",ALDS1_1_B,groupB,snoopea
"A , B = map ( int , input ( ) . split ( ) )
if A < B :
A , B = B , A
while A > 0 :
A = B % C
A = B
A = B
print ( A )
",ALDS1_1_B,groupB,yuko0828
"import math
A , B = map ( int , input ( ) . split ( ) )
print ( math . gcd ( A , B ) )
",ALDS1_1_B,groupB,mmk20
