code,problem_id,group_id,user_id
"空列、2をA、Bとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しくないとき、
Aを1だけ増加させる
最初からもう一度、繰り返す
0をAとする
AをBで割った余りが0と等しい間、次を繰り返す
Aを1だけ増加させる
AをB分の一にする
Aの末尾に(B、C)からなる列を追加する
Aを1だけ増加させる
Aが1と等しくないとき、
Aを返す
入力された文字列の整数値をAとする
prime_factor(B)をAとする
改行せずにAの文字列にBを加えた値を出力する
空文字列を間に入れてCの各要素をA、Bとし、' 'にstr(A)を加えた値にBを掛けた値の列を連結した文字列を出力する
",NTL_1_A,groupB,kira924age
"mathモジュールを用いる
Aを2で割った余りが0と等しいとき、
2を返す
Bの平方根の整数値をAとする
2からBに1を加えた値未満までの数列を順にAとして、繰り返す
AをBで割った余りが0と等しいとき、
Aを返す
Aを返す
入力された文字列の整数値をAとする
空列をAとする
BをAとする
Aが1より大きい間、次を繰り返す
getMinprime(B)をAとする
Aの末尾にBを追加する
AをBで割った値の整数値をAとする
改行せずにAを書式としてBで整形した文字列を出力する
Bを順にAとして、繰り返す
改行せずにAを書式としてBで整形した文字列を出力する
空行を出力する
",NTL_1_A,groupB,tappinasa
"空列をAとする
BをAとする
2から--B**0.5を1で割った商の整数値に1を加えた値未満までの数列を順にAとして、繰り返す
AをBで割った余りが0と等しいとき、
0を無限の整数列とする
AをBで割った余りが0と等しい間、次を繰り返す
無限の整数列を1だけ増加させる
AをB分の一にする
Aの末尾に(B、無限の整数列)からなる列を追加する
Aが1と等しくないとき、
Aの末尾に(B、1)からなる列を追加する
Aが、つまり空列と等しいとき、
Aの末尾に(B、1)からなる列を追加する
Aを返す
入力された文字列の整数値をAとする
(Bの文字列にCを加えた値)からなる列をAとする
factorization(C)を順にA、Bとして、繰り返す
(B)からなる列のC回分の列を追加してAを拡張する
空白文字を間に入れてAの各要素に整数を適用した列を連結した文字列を出力する
",NTL_1_A,groupB,toyuzuko
"mathモジュールを用いる
入力された文字列の整数値をAとする
Bの平方根の整数値に1を加えた値をAとする
改行せずにAの文字列にBを加えた値を出力する
2からB未満までの数列を順にAとして、繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
改行せずに空白文字にAの文字列を加えた値を出力する
AをBで割った商をAとする
Aが0と等しくなくかつAが1と等しくないとき、
改行せずに空白文字にAの文字列を加えた値を出力する
空行を出力する
",NTL_1_A,groupB,jj1guj
"Aが0と等しいとき、
((0, 1))からなる辞書を返す
Aが1と等しいとき、
((1, 1))からなる辞書を返す
BをAとする
Aの0.5乗をAとする
0からCの整数値に1を加えた値未満までの数列の各要素をBとし、0の列をAとする
-1をAの0番目にする
-1をAの1番目にする
2をAとする
AがBの0.5乗より小さい間、次を繰り返す
AのB番目が0と等しいとき、
BをAのB番目にする
2をAとする
AにBを掛けた値がC以下の間、次を繰り返す
-1をAのBにCを掛けた値番目にする
Aを1だけ増加させる
Aを1だけ増加させる
AがB以下の間、次を繰り返す
AのB番目が0と等しいとき、
BをAのB番目にする
Aを1だけ増加させる
空辞書をAとする
Bを順にAとして、繰り返す
Aが-1と等しいとき、
最初からもう一度、繰り返す
0をAとする
AをBで割った余りが0と等しい間、次を繰り返す
Aを1だけ増加させる
AをBで割った値をAとする
Aが0と等しいとき、
最初からもう一度、繰り返す
CをAのB番目にする
Aの整数値が1と等しくないとき、
1をAのBの整数値番目にする
Aを返す
入力された文字列の整数値をAとする
改行せずにAを書式としてBで整形した文字列を出力する
空列をAとする
factoring(B)のキーと値の集まりをソートした列を順にAとして、繰り返す
0からBの1番目未満までの数列を順にAとして、繰り返す
Aの末尾にBの先頭の文字列を追加する
空白文字を間に入れてAを連結した文字列を出力する
",NTL_1_A,groupB,Fulltea
"mathモジュールを用いる
入力された文字列の整数値をAとする
Bの平方根の整数値をAとする
1をAとする
空列をAとする
Aの2乗がB以下の間、次を繰り返す
AをBで割った余りが0と等しいとき、
Aの末尾にBを追加する
Aの末尾にBをCで割った商を追加する
Aを1だけ増加させる
Aの集合のリストをAとする
Aの先頭を削除する
Bの長さをAとする
空列をAとする
空列をAとする
0からB未満までの数列を順にAとして、繰り返す
1をAとする
空列をAとする
Aの2乗がBのC番目以下の間、次を繰り返す
AのB番目をCで割った余りが0と等しいとき、
Aの末尾にBを追加する
Aの末尾にBのC番目をDで割った商を追加する
Aを1だけ増加させる
Aの集合をソートした列のリストをAとする
Aの長さが2と等しいとき、
Aの末尾にBのC番目を追加する
0からBの長さ未満までの数列を順にAとして、繰り返す
Bの長さから1を引いた値から0未満までの-1間隔の数列を順にAとして、繰り返す
AのBから1を引いた値番目がAのB番目より大きいとき、
AのB番目、AのBから1を引いた値番目をAのBから1を引いた値番目、AのB番目とする
空列をAとする
BをAとする
0からBの長さ未満までの数列を順にAとして、繰り返す
0を無限の整数列とする
中断するまで、次を繰り返す
AをBのC番目で割った値をAとする
無限の整数列を1だけ増加させる
AをBのC番目で割った余りが0と等しいとき、
何もしない
Aの末尾に無限の整数列を追加する
繰り返しを中断する
改行せずにAを出力する
空白文字を代わりの行末としてAを出力する
0からBの長さ未満までの数列を順にAとして、繰り返す
0からBのC番目未満までの数列を順にAとして、繰り返す
AがBの長さから1を引いた値と等しくかつCがDのA番目から1を引いた値と等しいとき、
AのB番目を出力する
空白文字を代わりの行末としてAのB番目を出力する
",NTL_1_A,groupB,Pure70os
"入力された文字列の整数値をAとする
2をAとする
空列をAとする
BをAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
AをB分の一にする
Aの末尾にBの文字列を追加する
Aを1だけ増加させる
Aが1より大きいとき、
Aの末尾にBの文字列を追加する
Aの文字列にBを加えた値に空白文字を間に入れてCを連結した文字列を加えた値を出力する
",NTL_1_A,groupB,nagasw0603
"入力された文字列の整数値をAとする
2をAとする
空列をAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りのとき、
Aを1だけ増加させる
AをB分の一にする
Aの末尾にBを追加する
Aが1より大きいとき、
Aの末尾にBを追加する
Aを返す
識別子がAと等しいとき、
Bを代わりの行末としてAを出力する
",NTL_1_A,groupB,yunakura
"BをAとする
空列をAとする
Bを代わりの行末としてAを出力する
2からBの(1/2)乗を1で割った商の整数値に1を加えた値未満までの数列を順にAとして、繰り返す
AをBで割った余りが0と等しいとき、
0をAとする
AをBで割った余りが0と等しい間、次を繰り返す
Aを1だけ増加させる
AをBで割った商をAとする
Aの末尾に(B、C)からなる列を追加する
0からB未満までの数列を順にAとして、繰り返す
改行せずに空文字列、Aを出力する
Aが1と等しくないとき、
改行せずに空文字列、Aを出力する
空行を出力する
入力された文字列の整数値をAとする
factorization(A)
",NTL_1_A,groupB,proayu33
"入力された文字列の整数値をAとする
空列をAとする
Aを2で割った余りが0と等しい間、次を繰り返す
Aの末尾に2を追加する
Aを2分の一にする
3をAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しいとき、
Aの末尾にBを追加する
AをB分の一にする
Aを2だけ増加させる
Aが1と等しくないとき、
Aの末尾にBを追加する
Aを返す
改行せずにAを出力する
空白文字を代わりの行末としてAを出力する
prime_factorize(A)を展開してを出力する
",NTL_1_A,groupB,aaa119
"mathモジュールを用いる
入力された文字列の整数値をAとする
空白文字を代わりの行末としてAの文字列にBを加えた値を出力する
空列をAとする
2をAとする
AがBの平方根以下の間、次を繰り返す
AをBで割った余りが0と等しいとき、
Aの末尾にBを追加する
AをBで割った商をAとする
Aを1だけ増加させる
Aの末尾にBを追加する
Aを展開してを出力する
",NTL_1_A,groupB,myst7
"入力された文字列の整数値をAとする
2をAとする
空列を無限の整数列とする
空白文字を代わりの行末としてAを書式としてBで整形した文字列を出力する
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
AをBで割った商をAとする
無限の整数列の末尾にAを追加する
Aを1だけ増加させる
Aが1と等しくないとき、
無限の整数列の末尾にAを追加する
無限の整数列を展開してを出力する
",NTL_1_A,groupB,roy2020
"mathモジュールを用いる
入力された文字列の整数値をAとする
BをAとする
2をAとする
空列をAとする
Aの2乗がB以下の間、次を繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
AをB分の一にする
Aの末尾にBを追加する
Aを1だけ増加させる
Aが1より大きいとき、
Aの末尾にBを追加する
改行せずにAを出力する
",NTL_1_A,groupB,decodeco
"入力された文字列をAとする
改行せずにAにBを加えた値を出力する
Aの整数値をAとする
2をAとする
空列をAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
AをB分の一にする
Aの末尾にBを追加する
Aに1を加えた値をAとする
Aが1より大きいとき、
Aの末尾にBを追加する
空白文字を間に入れてAの各要素に整数を適用した列のリストを連結した文字列を出力する
",NTL_1_A,groupB,rei089
"空列をAとする
Aを2で割った余りが0と等しい間、次を繰り返す
Aの末尾に2を追加する
Aを2で割った商をAとする
3をAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しいとき、
Aの末尾にBを追加する
AをBで割った商をAとする
Aを2だけ増加させる
Aが1と等しくないとき、
Aの末尾にBを追加する
Aを返す
入力された文字列の整数値をAとする
f(B)をAとする
Cの各要素をBとし、Bの文字列の列をAとする
空白文字を間に入れてBを連結した文字列をAとする
""{}: {}""を出力する
",NTL_1_A,groupB,mokomoko58
"mathモジュールを用いる
入力された文字列の整数値をAとする
空列をAとする
BをAとする
2からBに1を加えた値の平方根の整数値に10を加えた値未満までの数列を順にAとして、繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
AをB分の一にする
Aの末尾にBを追加する
Aが0と等しくなくかつAが1と等しくないとき、
Aの末尾にBを追加する
改行せずにAを出力する
改行せずにAを出力する
Aを展開してを出力する
",NTL_1_A,groupB,mayu_build_01
"入力された文字列の整数値をAとする
改行せずにAの文字列にBを加えた値を出力する
空列をAとする
2をAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
AをB分の一にする
Aの末尾にBを追加する
Aを1だけ増加させる
Aが1と等しくないとき、
Aの末尾にBを追加する
Aを展開してを出力する
",NTL_1_A,groupB,sh415
"空列をAとする
3をAとする
入力された文字列の整数値をAとする
改行せずにAを出力する
空白文字を代わりの行末としてAを出力する
Aを2で割った余りが0と等しい間、次を繰り返す
Aの末尾に2を追加する
Aを2で割った商をAとする
AがBの1を2で割った値乗以下の間、次を繰り返す
AをBで割った余りが0と等しいとき、
Aの末尾にBを追加する
AをBで割った商をAとする
Aを2だけ増加させる
Aが1と等しくないとき、
Aの末尾にBを追加する
空白文字を間に入れてAの各要素に整数を適用した列を連結した文字列を出力する
",NTL_1_A,groupB,gem19
"mathモジュールを用いる
入力された文字列の整数値をAとする
BをAとする
空列をAとする
2をAとする
AがBの平方根以下の間、次を繰り返す
AをBで割った余りが0と等しいとき、
AをBで割った商をAとする
Aの末尾にBの文字列を追加する
Aを1だけ増加させる
Aが1と等しくないとき、
Aの末尾にBの文字列を追加する
Aの文字列にBを加えた値に空白文字を加えた値に空白文字を間に入れてCを連結した文字列を加えた値を出力する
",NTL_1_A,groupB,mio0103
"入力された文字列の整数値をAとする
BをAとする
空列をAとする
Aを2で割った余りが0と等しい間、次を繰り返す
Aの末尾に2を追加する
Aを2分の一にする
3をAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しいとき、
Aの末尾にBを追加する
AをB分の一にする
Aを2だけ増加させる
Aが1と等しくないとき、
Aの末尾にBを追加する
",NTL_1_A,groupB,oreo0320
"空列をAとする
BをAとする
改行せずにAを出力する
改行せずにAを出力する
2からBの(1/2)乗を1で割った商の整数値に1を加えた値未満までの数列を順にAとして、繰り返す
AをBで割った余りが0と等しいとき、
0をAとする
AをBで割った余りが0と等しい間、次を繰り返す
Aを1だけ増加させる
AをB分の一にする
Aの末尾に(B、C)からなる列を追加する
0からB未満までの数列を順にAとして、繰り返す
改行せずに空文字列、Aを出力する
Aが1と等しくないとき、
改行せずに空文字列、Aを出力する
Aが、つまり空列と等しいとき、
何もしない
空行を出力する
Aを返す
入力された文字列の整数値をAとする
factorization(A)
",NTL_1_A,groupB,kinako_shinonome
"mathモジュールを用いる
入力された文字列の整数値をAとする
BをAとする
空列をAとする
2からBの平方根の整数値に1を加えた値未満までの数列を順にAとして、繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
Aの末尾にBを追加する
AをBで割った商をAとする
Aが1と等しいとき、
繰り返しを中断する
Aが1と等しくないとき、
Aの末尾にBを追加する
改行せずにAを書式としてBで整形した文字列を出力する
Aを展開してを出力する
",NTL_1_A,groupB,obrm2k
"mathモジュールを用いる
入力された文字列の整数値をAとする
BをAとする
空列をAとする
2をAとする
AがBの平方根以下の間、次を繰り返す
AをBで割った余りが0と等しいとき、
AをB分の一にする
Aの末尾にBの文字列を追加する
Aを1だけ増加させる
Aが1と等しくないとき、
Aの末尾にBの文字列を追加する
Aの文字列にBを加えた値に空白文字を間に入れてCを連結した文字列を加えた値を出力する
",NTL_1_A,groupB,blue2020
"mathモジュールを用いる
入力された文字列の整数値をAとする
BをAとする
空列をAとする
2をAとする
AがBの平方根以下の間、次を繰り返す
AをBで割った余りが0と等しいとき、
AをB分の一にする
Aの末尾にBの文字列を追加する
Aを1だけ増加させる
Aが1と等しくないとき、
Aの末尾にBの文字列を追加する
Aの文字列にBを加えた値に空白文字を間に入れてCを連結した文字列を加えた値を出力する
",NTL_1_A,groupB,Aliceandkumasan
"入力された文字列の整数値をAとする
空列をAとする
2をAとする
BをAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しいとき、
AをB分の一にする
Aの末尾にBを追加する
Aを1だけ増加させる
Aが1と等しくないとき、
Aの末尾にBを追加する
",NTL_1_A,groupB,kyk_hm_99
"入力された文字列の整数値をAとする
空白文字を代わりの行末としてAの文字列にBを加えた値を出力する
空列をAとする
2をAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
Aの末尾にBを追加する
AをBで割った商をAとする
Aを1だけ増加させる
Aが1より大きいとき、
Aの末尾にBを追加する
空白文字を間に入れてBの各要素をAとし、Aの文字列の列を連結した文字列を出力する
",NTL_1_A,groupB,iori125
"空列をAとする
BをAとする
改行せずにAを出力する
改行せずにAを出力する
2からBの(1/2)乗を1で割った商の整数値に1を加えた値未満までの数列を順にAとして、繰り返す
AをBで割った余りが0と等しいとき、
0をAとする
AをBで割った余りが0と等しい間、次を繰り返す
Aを1だけ増加させる
AをB分の一にする
Aの末尾に(B、C)からなる列を追加する
0からB未満までの数列を順にAとして、繰り返す
改行せずに空文字列、Aを出力する
Aが1と等しくないとき、
改行せずに空文字列、Aを出力する
空行を出力する
入力された文字列の整数値をAとする
factorization(A)
",NTL_1_A,groupB,moeknm
"空列をAとする
BをAとする
2からBの0.5乗を1で割った商の整数値に1を加えた値未満までの数列を順にAとして、繰り返す
AをBで割った余りが0と等しいとき、
0をAとする
AをBで割った余りが0と等しい間、次を繰り返す
Aを1だけ増加させる
AをB分の一にする
0からB未満までの数列を順にAとして、繰り返す
Aの末尾にBを追加する
Aが1と等しくないとき、
Aの末尾にBを追加する
改行せずにAを出力する
入力された文字列の整数値をAとする
factor(A)
",NTL_1_A,groupB,snoopea
"空列をAとする
BをAとする
改行せずにAを出力する
改行せずにAを出力する
2からBの(1/2)乗を1で割った商の整数値に1を加えた値未満までの数列を順にAとして、繰り返す
AをBで割った余りが0と等しいとき、
0をAとする
AをBで割った余りが0と等しい間、次を繰り返す
Aを1だけ増加させる
AをB分の一にする
Aの末尾に(B、C)からなる列を追加する
0からB未満までの数列を順にAとして、繰り返す
改行せずに空文字列、Aを出力する
Aが1と等しくないとき、
改行せずに空文字列、Aを出力する
空行を出力する
入力された文字列の整数値をAとする
factorization(A)
",NTL_1_A,groupB,yuko0828
"mathモジュールを用いる
入力された文字列の整数値をAとする
BをAとする
空列をAとする
2をAとする
AがBの平方根以下の間、次を繰り返す
AをBで割った余りが0と等しいとき、
AをBで割った商をAとする
Aの末尾にBの文字列を追加する
Aを1だけ増加させる
Aが1と等しくないとき、
Aの末尾にBの文字列を追加する
Aの文字列にBを加えた値に空白文字を加えた値に空白文字を間に入れてCを連結した文字列を加えた値を出力する
",NTL_1_A,groupB,mmk20
"入力された文字列の整数値をAとする
2をAとする
空列をAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
AをB分の一にする
Aの末尾にBを追加する
Aに1を加えた値をAとする
Aが1より大きいとき、
Aの末尾にBを追加する
Aを返す
factorize(B)をAとする
Cの各要素をBとし、Bの文字列の列をAとする
空白文字を間に入れてAを連結した文字列をAとする
""{}: {}""を出力する
",NTL_1_A,groupB,yui_k
"入力された文字列の整数値をAとする
空列をAとする
2をAとする
BをAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
Aの末尾にBを追加する
AをBで割った商をAとする
Aを1だけ増加させる
Aが1より大きいとき、
Aの末尾にBを追加する
",NTL_1_A,groupB,ysk18_
"入力された文字列の整数値をBとするをAとする
Bの0.5乗の整数値をAとする
空列をAとする
Aを2で割った余りが0と等しい間、次を繰り返す
Aの末尾に2を追加する
Aを2で割った値をAとする
3からB未満までの2間隔の数列を順にAとして、繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
Aの末尾にBを追加する
AをBで割った値の整数値をAとする
Aが1と等しいとき、
繰り返しを中断する
AにAを掛けた値がBより大きいとき、
繰り返しを中断する
Aが1と等しくないとき、
Aの末尾にBを追加する
区切りなしで改行せずにA、Bを出力する
0からBの長さ未満までの数列を順にAとして、繰り返す
改行せずに空白文字を出力する
改行せずにAのB番目を出力する
空文字列を出力する
",NTL_1_A,groupB,shioshiooshio
"入力された文字列をAとする
改行せずにAにBを加えた値を出力する
Aの整数値をAとする
2をAとする
空列をAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
AをB分の一にする
Aの末尾にBを追加する
Aに1を加えた値をAとする
Aが1より大きいとき、
Aの末尾にBを追加する
空白文字を間に入れてAの各要素に整数を適用した列のリストを連結した文字列を出力する
",NTL_1_A,groupB,HARU55
"空列をAとする
Aを2で割った余りが0と等しい間、次を繰り返す
Aの末尾に2を追加する
Aを2分の一にする
3をAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しいとき、
Aの末尾にBを追加する
AをB分の一にする
Aを2だけ増加させる
Aが1と等しくないとき、
Aの末尾にBを追加する
Aを返す
入力された文字列の整数値をAとする
prime(B)をAとする
Bの各要素に整数を適用した列をAとする
空白文字を間に入れてBを連結した文字列をAとする
Aを書式としてB、Cで整形した文字列を出力する
",NTL_1_A,groupB,bn1224
"mathモジュールを用いる
入力された文字列の整数値をAとする
BをAとする
空列をAとする
2をAとする
AがBの平方根以下の間、次を繰り返す
AをBで割った余りが0と等しいとき、
AをB分の一にする
Aの末尾にBの文字列を追加する
Aを1だけ増加させる
Aが1と等しくないとき、
Aの末尾にBの文字列を追加する
Aの文字列にBを加えた値に空白文字を間に入れてCを連結した文字列を加えた値を出力する
",NTL_1_A,groupB,Will25
"入力された文字列の整数値をAとする
空列をAとする
2をAとする
BをAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
Aの末尾にBを追加する
AをBで割った商をAとする
Aを1だけ増加させる
Aが1より大きいとき、
Aの末尾にBを追加する
",NTL_1_A,groupB,ym09rr6
"入力された文字列の整数値をAとする
区切りなしで改行せずにA、Bを出力する
2をAとする
空列をAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
AをB分の一にする
Aの末尾にBの文字列を追加する
Aを1だけ増加させる
Aが1より大きいとき、
Aの末尾にBの文字列を追加する
空白文字を間に入れてAを連結した文字列をAとする
Aを出力する
",NTL_1_A,groupB,kfwh87
"mathモジュールを用いる
入力された文字列の整数値をAとする
空列をAとする
BをAとする
2をAとする
AがBの平方根以下の間、次を繰り返す
AをBで割った余りが0と等しいとき、
AをB分の一にする
Aの末尾にBの文字列を追加する
Aを1だけ増加させる
Aが1と等しくないとき、
Aの末尾にBの文字列を追加する
Aの文字列にBを加えた値に空白文字を間に入れてCを連結した文字列を加えた値を出力する
",NTL_1_A,groupB,meika
"入力された文字列の整数値をAとする
BをAとする
空列をAとする
Aを2で割った余りが0と等しい間、次を繰り返す
Aの末尾に2を追加する
Aを2分の一にする
3をAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しいとき、
Aの末尾にBを追加する
AをB分の一にする
Aを2だけ増加させる
Aが1と等しくないとき、
Aの末尾にBを追加する
改行せずにAを書式としてBで整形した文字列を出力する
0からBの長さ未満までの数列を順にAとして、繰り返す
改行せずに空文字列、AのB番目を出力する
空行を出力する
",NTL_1_A,groupB,Nakada065
"入力された文字列の整数値をAとする
区切りなしで改行せずにA、Bを出力する
空列をAとする
Aを2で割った余りが0と等しい間、次を繰り返す
Aの末尾に2を追加する
Aを2分の一にする
3からBの0.5乗に1を加えた値の整数値未満までの数列を順にAとして、繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
Aの末尾にBを追加する
AをB分の一にする
Aを2だけ増加させる
Aが1と等しくないとき、
Aの末尾にBを追加する
0からBの長さ未満までの数列を順にAとして、繰り返す
改行せずにAのB番目を出力する
AがBの長さから1を引いた値より小さいとき、
改行せずに空白文字を出力する
空文字列を出力する
",NTL_1_A,groupB,Pooh0514
"xをパラメータとして空白文字を代わりの行末としてxを出力するを返す関数をAとする
入力された文字列をAとする
p(A+B)
Bの整数値をBとするをAとする
Aを2で割った余りが0と等しくかつAが3より大きい間、次を繰り返す
3をAとする
AにAを掛けた値がBより小さくかつCがAより大きい間、次を繰り返す
AをBで割った余りが0より大きいとき、
Aを出力する
",NTL_1_A,groupB,salmon04
"mathモジュールを用いる
入力された文字列の整数値をAとする
(Bの文字列にCを加えた値)からなる列をAとする
2をAとする
AがBの平方根以下の間、次を繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
Aの末尾にBの文字列を追加する
AをB分の一にする
Aを1だけ増加させる
Aが1と等しくないとき、
Aの末尾にBの文字列を追加する
Bの各要素をBとし、Bの文字列の列をAとする
空白文字を間に入れてAを連結した文字列をAとする
Aを出力する
",NTL_1_A,groupB,phantom_0422
"空列をAとする
Aを2で割った余りが0と等しい間、次を繰り返す
Aの末尾に2を追加する
Aを2分の一にする
3をAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しいとき、
Aの末尾にBを追加する
AをB分の一にする
Aを2だけ増加させる
Aが1と等しくないとき、
Aの末尾にBを追加する
Aを返す
入力された文字列の整数値をAとする
改行せずに""{}: ""を出力する
s(A)を展開してを出力する
",NTL_1_A,groupB,Nanairo0716
"入力された文字列の整数値をAとする
BをAとする
区切りなしで空白文字を代わりの行末としてA、Bを出力する
空列をAとする
Aを2で割った余りが0と等しい間、次を繰り返す
Aの末尾に2を追加する
Aを2分の一にする
3をAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しいとき、
Aの末尾にBを追加する
AをB分の一にする
Aを2だけ増加させる
Aが1と等しくないとき、
Aの末尾にBを追加する
Aを返す
prime_factorize(B)をAとする
Aを展開してを出力する
",NTL_1_A,groupB,lisa_06
"空列をAとする
2からBの1を2で割った値乗の整数値に1を加えた値未満までの数列を順にAとして、繰り返す
AがBより大きいとき、
AをBで割った余りが0と等しい間、次を繰り返す
AをB分の一にする
Aの末尾にBを追加する
Aが1と等しくないとき、
Aの末尾にBを追加する
Aを返す
入力された文字列の整数値をAとする
改行せずにAの文字列にBを加えた値を出力する
soinnsuubunnkai(A)を展開してを出力する
",NTL_1_A,groupB,miyu777
"空列をAとする
BをAとする
改行せずにAを出力する
改行せずにAを出力する
2からBの1を2で割った値乗の整数値に1を加えた値未満までの数列を順にAとして、繰り返す
AをBで割った余りが0と等しいとき、
0をAとする
AをBで割った余りが0と等しい間、次を繰り返す
Aを1だけ増加させる
AをB分の一にする
Aの末尾に(B、C)からなる列を追加する
0からB未満までの数列を順にAとして、繰り返す
改行せずに空文字列、Aを出力する
Aが1と等しくないとき、
改行せずに空文字列、Aを出力する
Aが、つまり空列と等しいとき、
何もしない
空行を出力する
Aを返す
入力された文字列の整数値をAとする
factorization(A)
",NTL_1_A,groupB,mai0526
"入力された文字列の整数値をAとする
空列をAとする
Aを2で割った余りが0と等しい間、次を繰り返す
Aの末尾に2を追加する
Aを2分の一にする
3をAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しいとき、
Aの末尾にBを追加する
AをB分の一にする
Aを2だけ増加させる
Aが1と等しくないとき、
Aの末尾にBを追加する
Aを返す
prime_factorize(B)をAとする
改行せずに""{}: ""を出力する
Aを展開してを出力する
",NTL_1_A,groupB,maple13
"入力された文字列の整数値をAとする
空列をAとする
BをAとする
2をAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
Aの末尾にBを追加する
AをB分の一にする
Aを1だけ増加させる
Aが1より大きいとき、
Aの末尾にBを追加する
",NTL_1_A,groupB,Kunitomo
"入力された文字列の整数値をAとする
区切りなしで改行せずにA、Bを出力する
空列をAとする
Aを2で割った余りが0と等しい間、次を繰り返す
Aの末尾に2を追加する
Aを2分の一にする
3からBの0.5乗に1を加えた値の整数値未満までの数列を順にAとして、繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
Aの末尾にBを追加する
AをB分の一にする
Aを2だけ増加させる
Aが1と等しくないとき、
Aの末尾にBを追加する
0からBの長さ未満までの数列を順にAとして、繰り返す
改行せずにAのB番目を出力する
AがBの長さから1を引いた値より小さいとき、
改行せずに空白文字を出力する
空文字列を出力する
",NTL_1_A,groupB,guoguo
"入力された文字列の整数値をAとする
改行せずにAの文字列にBを加えた値を出力する
2をAとする
空列をAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
AをB分の一にする
Aの末尾にBを追加する
Aを1だけ増加させる
Aが1と等しくないとき、
Aの末尾にBを追加する
Aを展開してを出力する
",NTL_1_A,groupB,kurumi048
"mathモジュールを用いる
入力された文字列の整数値をAとする
BをAとする
空列をAとする
2をAとする
AがBの平方根以下の間、次を繰り返す
AをBで割った余りが0と等しいとき、
AをB分の一にする
Aの末尾にBの文字列を追加する
Aを1だけ増加させる
Aが1と等しくないとき、
Aの末尾にBの文字列を追加する
Aの文字列にBを加えた値に空白文字を間に入れてCを連結した文字列を加えた値を出力する
",NTL_1_A,groupB,nabenabe0927
"入力された文字列の整数値をAとする
[MASK]のリストをAとする
BをAとする
2をAとする
AにAを掛けた値がB以下の間、次を繰り返す
AをBで割った余りが0と等しい間、次を繰り返す
Aの末尾にBを追加する
AをB分の一にする
Aを1だけ増加させる
Aが1より大きいとき、
Aの末尾にBを追加する
区切りなしで改行せずにA、Bを出力する
",NTL_1_A,groupB,honoka46
"入力された文字列をAとする
改行せずにAにBを加えた値を出力する
Aの整数値をAとする
2をBとする
AをBで割った余りが0と等しくかつAが3より大きい間、次を繰り返す
空白文字を代わりの行末としてAを出力する
AをB分の一にする
Aを1だけ増加させる
BをCで割った商をAとする
AがB以上の間、次を繰り返す
AをBで割った余りが0と等しいとき、
空白文字を代わりの行末としてAを出力する
BをAとする
BをCで割った商をAとする
Aを出力する
",NTL_1_A,groupB,mai0321
